UPM;NVIVI;NHOGA;TRIMESTRE;RONDA;ANIO;AREA;ESTGEO;L02;P02;P03;P06;P09;A01;A01A;A02;A03;A04;A04B;A04A;A05;A06;A06E;A07;A08;A09;A09E;A10;A11A;A11M;A11S;A12;A13REC;A14REC;A15;A16;A17A;A17M;A17S;A18;B01REC;B02REC;B03LU;B03MA;B03MI;B03JU;B03VI;B03SA;B03DO;B04;B05;B06;B07A;B07M;B07S;B08;B09A;B09M;B09S;B10;B11;B12;B13;B14;B15;B16G;B16U;B16D;B16T;B17;B18AG;B18AU;B18BG;B18BU;B19;B20G;B20U;B20D;B20T;B21;B22;B23;B24;B25;B26;B271;B272;B28;B29;B30;B31;C01REC;C02REC;C03;C04;C05;C06;C07;C08;C09;C101;C102;C11G;C11U;C11D;C11T;C12;C13AG;C13AU;C13BG;C13BU;C14;C14A;C14B;C14C;C15;C16REC;C17REC;C18;C18A;C18B;C19;D01;D02;D03;D04;D05;CATE_PEA;TAMA_PEA;OCUP_PEA;RAMA_PEA;HORAB;HORABC;HORABCO;PEAD;PEAD_1;PEAA;factor;añoest;Informalidad;E01AIMDE;E01BIMDE;E01CIMDE;E01DDE;E01EDE;E01FDE;E01GDE;E01HDE;E01IDE;E01JDE;E01KDE;E01LDE;E01MDE;E01KJDE
16707;151;1;10;1;2024;1;101;1;45;1;1;1;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;10;10;10;10;10;10;0;1; ; ;20;0;0;5;5;0;0;6; ;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;3; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2;6;1;2;5;5;5;60;60;60;1;1;1;1704;8;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
16707;151;1;10;1;2024;1;101;2;44;2;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;7;7;7;7;7;0;0;1; ; ;12;0;0;4;12;0;0;6; ;1;88;2;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;3; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;3;6;1;1;4;2;8;35;35;35;1;1;1;1704;16;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
17129;21;1;10;1;2024;1;101;1;38;1;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;6;6;6;6;6;6;6;0;1; ; ;1;0;0;1;1;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;8;6;36;36;36;1;1;1;576;11;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
17129;23;1;10;1;2024;1;101;2;35;2;1;2;6;1;6;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;2;8;8;8;8;8;8;0;1; ; ;1;0;0;7;1;0;0;6; ;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;3; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;7;7;2;48;48;48;1;1;1;687;5;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
17342;2;1;10;1;2024;1;101;1;59;1;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;8;8;0;8;8;0;0;3;12;40;35;0;0;2;35;0;0;6; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2;6;2;3;2;7;4;40;40;40;1;1;1;320;6;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
17515;51;1;10;1;2024;1;101;1;27;1;1;2;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;8;8;8;8;8;8;0;1; ; ;5;0;0;5;2;0;0;1;1;2;12;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;150000;3; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2;6;1;2;5;5;5;48;48;48;1;1;1;547;14;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
17656;39;1;10;1;2024;1;101;1;33;1;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;7;8;8;8;8;8;0;0;1; ; ;4;0;0;8;2;2;0;1;1;2;12;2;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;500000;3; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;15;6; ; ;2;8;9;7;40;40;40;1;1;1;1019;14;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
18216;18;1;10;1;2024;6;106;3;38;3;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;8;8;0;8;8;4;0;3;12;44;0;5;0;2;0;5;0;6; ;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;4; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;18;2;1;1;2;2;5;5;44;44;44;1;1;1;289;15;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
18216;20;1;10;2;2024;6;106;4;28;3;1;5;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;6;6;6;6;6;6;0;1; ; ;3;0;0;1;3;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;1;4;1;2;8;36;36;36;1;1;1;300;18;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
19492;62;1;10;1;2024;1;111;1;39;1;1;2;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;2;8;0;8;8;8;4;0;3;6;44;25;0;0;2;4;0;0;6; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2;6;1;3;2;7;2;44;44;44;1;1;1;851;11;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20315;19;1;10;1;2024;1;111;1;63;1;1;3;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;8;6;6;6;6;6;0;0;1; ; ;28;0;0;6;28;0;0;1;2;1;30;2;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;1;6;3;8;30;30;30;1;1;1;404;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20315;34;1;10;1;2024;1;111;1;33;1;1;2;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;6;8;8;8;8;8;0;0;1; ; ;10;0;0;11;2;0;0;1;1;2;12;2;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;1;2;11;7;6;40;40;40;1;1;1;917;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20315;34;1;10;1;2024;1;111;2;28;2;6;2;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;6;8;8;8;8;8;0;0;1; ; ;7;0;0;8;7;0;0;1;1;2;18;2;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;1;2;8;3;6;40;40;40;1;1;1;917;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20360;28;1;10;2;2024;1;111;1;61;1;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;2;12;12;0;12;12;12;0;3;12;64;38;0;0;1;15;0;0;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;7;2;64;64;64;1;1;1;453;6;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20360;28;1;10;2;2024;1;111;3;25;3;6;3;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;8;7;7;7;7;7;7;0;1; ; ;4;0;0;1;1;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;11;4;1;5;8;42;42;42;1;1;1;453;12;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20360;49;1;10;2;2024;1;111;3;33;3;1;3;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;8;8;8;8;8;8;5;0;1; ; ;5;0;0;1;5;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;9;8;45;45;45;1;1;1;736;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20720;30;1;10;1;2024;6;116;2;40;3;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;5;8;8;8;8;8;8;0;1; ; ;15;0;0;3;2;0;0;6; ;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;4; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;3;9;5;48;48;48;1;1;1;493;12;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20720;33;1;10;2;2024;6;116;1;35;1;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;8;8;8;8;8;8;0;1; ; ;0;9;0;8;0;9;0;1;1;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;150000;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;1;2;8;6;1;48;48;48;1;1;1;379;8; ;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20818;29;1;10;1;2024;6;116;1;39;1;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;1;8;8;8;8;8;8;0;1; ; ;10;0;0;8;10;0;0;1;1;2;12;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;400000;3; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;8;9;1;48;48;48;1;1;1;582;10; ;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
20818;29;1;10;1;2024;6;116;2;38;2;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;1;8;8;8;8;8;8;0;1; ; ;5;0;0;8;5;0;0;1;1;2;12;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;400000;3; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;8;9;1;48;48;48;1;1;1;582;12; ;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
21114;20;1;10;2;2024;1;111;1;33;1;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;5;8;8;8;8;8;8;4;1; ; ;11;0;0;7;11;5;0;1;1;2;30;88;2;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;500000;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;14;2;6;11;2;7;3;5;52;52;52;1;1;1;1794;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
21114;55;1;10;2;2024;1;111;9;31;6;1;1;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;8;8;8;8;8;6;0;1; ; ;2;0;0;8;2;0;0;1;1;2;12;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;99999999999;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;1;2;8;7;5;46;46;46;1;1;1;784;13;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
21903;60;1;10;1;2024;1;111;1;64;1;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;7;0;5;0;0;0;0;0;1; ; ;2;0;0;4;2;0;0;6; ;2;88;6;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;4; ; ;1;4;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;4;2;7;5;5;5;1;1;1;432;17;1;2500000;0;0;0;0;1000000;0;3800000;0;0;0;0;0;0
22233;21;1;10;1;2024;1;111;1;42;1;1;2;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;8;0;0;8;8;6;0;3;12;46;0;6;0;11;0;6;0;6; ;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;4; ; ;1;5;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;1;2;11;5;5;46;46;46;1;1;1;461;12;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
23044;4;1;10;1;2024;1;111;2;48;2;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;6;5;5;5;5;5;6;0;1; ; ;3;0;0;1;3;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;12;6; ; ;4;1;8;6;31;31;31;1;1;1;847;15;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
23044;15;1;10;2;2024;1;111;3;32;3;6;2;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;8;3;4;3;3;3;4;4;1; ; ;10;0;0;1;10;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;10;6; ; ;4;1;5;8;24;24;24;4;4;1;721;12;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
23958;64;1;10;1;2024;1;111;2;30;3;6;5;6;3;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;8;8;8;0;0;8;8;0;3;12;40;4;0;0;1;4;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;5;8;40;40;40;1;1;1;625;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
23958;64;1;10;1;2024;1;111;5;23;3;1;5;6;3;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;5;8;8;8;8;8;8;0;1; ; ;1;6;0;6;1;6;0;1;1;2;12;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ;1;5;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;6;9;5;48;48;48;1;1;1;625;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
24491;32;1;10;2;2024;1;111;2;37;2;6;1;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;8;8;8;8;8;8;0;0;1; ; ;5;0;0;10;5;0;0;6; ;6;88;2;4;1300000;5; ;1300000;6; ; ; ; ;1;300000;3; ;1200000;6; ; ;6; ;4; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;6;10;9;8;40;40;40;1;1;1;525;9;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
24491;38;1;10;2;2024;1;111;2;21;3;6;5;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;8;8;8;0;8;8;8;1; ; ;3;0;0;4;3;0;0;1;1;2;12;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;250000;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;4;5;5;48;48;48;1;1;1;771;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
24491;38;1;10;2;2024;1;111;3;18;3;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;8;0;8;8;8;8;8;1; ; ;0;6;0;4;0;6;0;1;1;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;250000;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;4;5;5;48;48;48;1;1;1;771;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
24872;69;1;10;1;2024;1;111;1;32;1;1;1;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;10;10;5;10;10;5;0;3;1;55;6;0;0;2;0;1;0;6; ;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;4; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;2;7;4;55;55;55;1;1;1;669;12;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
25307;46;1;10;2;2024;1;111;1;34;1;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;2;8;8;8;8;8;8;0;1; ; ;0;3;0;7;0;3;0;1;1;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;120000;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;7;9;2;48;48;48;1;1;1;685;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
25619;14;1;10;1;2024;6;116;4;28;5;6;5;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;6;6;6;6;6;0;0;1; ; ;5;0;0;8;4;0;0;1;1;1;30;2;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;1;8;2;8;30;30;30;1;1;1;430;16;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
26022;45;1;10;1;2024;6;116;1;33;1;1;2;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;2;11;11;11;11;11;5;0;1; ; ;4;0;0;8;4;0;0;1;1;2;15;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;8;8;2;60;60;60;1;1;1;305;12;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
26179;4;1;10;2;2024;1;121;5;36;6;1;2;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;8;0;0;0;0;10;10;10;1; ; ;6;0;0;2;6;0;0;6; ;2;88;4;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;4; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;1;2;2;5;8;30;30;30;1;1;1;138;7;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
26193;28;1;10;2;2024;1;121;2;37;2;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;8;0;0;8;8;8;0;3;12;40;10;0;0;1;10;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;5;5;40;40;40;1;1;1;227;17;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
26221;35;1;10;2;2024;1;121;1;33;1;1;1;1; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;8;6;6;0;6;6;0;0;3;12;30;7;0;0;9;8;0;0;1;2;1;31;2;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;1;5;5;24;1; ;2;6; ;2; ; ;250000;3; ;1000000;6; ; ; ; ;4;1;1;1;0; ; ; ; ; ; ;6; ;1; ;6;1;9;4;8;30;54;54;1;1;1;223;18;2;2500000;1000000;0;0;0;0;0;0;0;0;0;0;0;0
26678;55;1;10;1;2024;1;131;2;20;5;1;5;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;8;8;8;8;8;4;0;1; ; ;0;6;0;11;0;6;0;1;1;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;11;5;5;44;44;44;1;1;1;151;13;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
26795;31;1;10;1;2024;1;131;1;43;1;1;2;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;8;8;8;8;8;5;0;1; ; ;3;3;0;2;3;3;0;1;5;7;30;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;1;2;2;7;4;45;45;45;1;1;1;431;15; ;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
26795;35;1;10;2;2024;1;131;2;35;3;6;1;6;1;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;8;6;6;6;6;6;0;0;1; ; ;11;0;0;9;11;0;0;1;2;1;30;2;1;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;1;3;8;20;1; ;5;6; ;2; ; ;1500000;5; ;1500000;6; ; ; ; ;3;1;1;1;0; ; ; ; ; ; ;6; ;1; ;1;1;9;3;8;30;50;50;1;1;1;329;17;2;2500000;1500000;0;0;0;0;0;0;0;0;0;0;0;0
26795;67;1;10;1;2024;1;131;2;36;10;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;6;8;8;8;8;8;8;0;1; ; ;4;0;0;2;4;0;0;9;9;2;88;1;4;2500000;5; ;2500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;4; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;2;8;6;48;48;48;1;1;1;494;17;9;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
