UPM;NVIVI;NHOGA;TRIMESTRE;RONDA;ANIO;AREA;ESTGEO;L02;P02;P03;P06;P09;A01;A01A;A02;A03;A04;A04B;A04A;A05;A06;A06E;A07;A08;A09;A09E;A10;A11A;A11M;A11S;A12;A13REC;A14REC;A15;A16;A17A;A17M;A17S;A18;B01REC;B02REC;B03LU;B03MA;B03MI;B03JU;B03VI;B03SA;B03DO;B04;B05;B06;B07A;B07M;B07S;B08;B09A;B09M;B09S;B10;B11;B12;B13;B14;B15;B16G;B16U;B16D;B16T;B17;B18AG;B18AU;B18BG;B18BU;B19;B20G;B20U;B20D;B20T;B21;B22;B23;B24;B25;B26;B271;B272;B28;B29;B30;B31;C01REC;C02REC;C03;C04;C05;C06;C07;C08;C09;C101;C102;C11G;C11U;C11D;C11T;C12;C13AG;C13AU;C13BG;C13BU;C14;C14A;C14B;C14C;C15;C16REC;C17REC;C18;C18A;C18B;C19;D01;D02;D03;D04;D05;CATE_PEA;TAMA_PEA;OCUP_PEA;RAMA_PEA;HORAB;HORABC;HORABCO;PEAD;PEAD_1;PEAA;Factor;Añoest;Informalidad;E01AIMDE;E01BIMDE;E01CIMDE;E01DDE;E01EDE;E01FDE;E01GDE;E01HDE;E01IDE;E01JDE;E01KDE;E01LDE;E01MDE;E01KJDE
14;40;1;9;2;2024;1;1;5;13;5;6;5;6;1;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;224;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;54;1;9;2;2024;1;1;1;82;1;6;4;6;3;6;6;6; ; ;6;6; ; ; ; ; ; ; ; ; ;1;5;5;4;2;20;0;0;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;431;16; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;54;1;9;2;2024;1;1;2;35;5;1;5;6;3;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;6;6;6;6;6;0;0;1; ; ;6;0;0;11;17;0;0;1;2;1;30;2;4;7025472;5; ;7025472;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;1;11;2;8;30;30;30;1;1;1;431;18;2;7025472;0;0;0;0;0;0;0;0;0;0;0;0;0
14;54;1;9;2;2024;1;1;3;33;5;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;10;10;10;10;10;5;0;1; ; ;4;0;0;2;1;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;2;5;5;55;55;55;1;1;1;431;13;2;4000000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;56;1;9;1;2024;1;1;1;40;1;6;2;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;7;6;6;6;6;6;0;0;1; ; ;4;0;0;4;4;0;0;6; ;2;12;2;4;10000000;5; ;10000000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;2; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;4;3;7;30;30;30;1;1;1;317;17;1;10000000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;56;1;9;1;2024;1;1;2;35;2;1;2;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;8;8;8;8;8;8;0;0;1; ; ;5;0;0;8;18;0;0;1;2;1;30;2;4;14000000;5; ;14000000;1;0; ;14000000;6;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;1;8;3;8;40;40;40;1;1;1;317;18;2;14000000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;56;1;9;1;2024;1;1;3;20;3;6;5;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;8;6;6;6;6;6;0;0;1; ; ;2;0;0;9;2;0;0;1;2;1;12;2;4;2500000;5; ;2500000;1;0; ;2680000;6;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ;11;1;9;4;8;30;30;30;1;1;1;317;14;2;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;56;1;9;1;2024;1;1;4;8;3;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;317;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;56;1;9;1;2024;1;1;5;3;3;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;317;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;56;1;9;1;2024;1;1;6;61;7;6;5;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;8;8;8;8;8;8;0;1; ; ;5;0;0;3;5;0;0;1;1;2;12;1;4;2400000;5; ;2400000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;3;2;8;48;48;48;1;1;1;317;15;2;2400000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;57;1;9;1;2024;1;1;1;70;1;1;1;6;3;6;6;6; ; ;6;9; ; ; ; ; ; ; ; ; ;1;7;8;1;7;10;0;0;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;329;12; ;0;0;0;0;0;0;0;3000000;0;0;0;0;0;0
14;57;1;9;1;2024;1;1;2;75;2;6;1;6;3;6;6;6; ; ;6;6; ; ; ; ; ; ; ; ; ;1;5;5;4;1;20;0;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;329;12; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;57;1;9;1;2024;1;1;3;45;3;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;7;7;7;8;7;7;7;1; ; ;20;0;0;2;20;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;2;5;5;50;50;50;1;1;1;329;12;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;57;1;9;1;2024;1;1;4;41;3;6;5;6;3;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;6;4;2;3;4;3;5;1; ; ;10;0;0;2;10;0;0;6; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;3;1;7;5;2;5;5;27;27;27;1;1;1;329;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;59;1;9;2;2024;1;1;1;83;1;1;1;1; ;6;6;6; ; ;6;9; ; ; ; ; ; ; ; ; ;1;5;5;4;1;5;0;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;327;3; ;0;0;0;0;0;0;0;3000000;0;0;0;0;0;0
14;59;1;9;2;2024;1;1;2;75;2;6;1;6;1;6;6;6; ; ;6;6; ; ; ; ; ; ; ; ; ;1;5;5;4;1;2;0;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;327;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;59;1;9;2;2024;1;1;3;46;3;6;5;1; ;6;6;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;0;0;0;0;0;0;0;3;8;30;15;0;0;7;10;0;0;1;1;2;30;2;4;3500000;5; ;3500000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;7;2;8;30;30;30;1;1;1;327;16;2;3500000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;59;1;9;2;2024;1;1;4;26;5;1;5;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;6;7;6;3;8;3;5;3;1; ; ;0;9;0;1;0;9;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;8;6;35;35;35;1;1;1;327;13;1;2000000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;59;1;9;2;2024;1;1;5;21;5;1;5;6;1;6;6;6; ; ;1; ; ;1; ; ; ;4;0;0;2;1;9;5;4;1;0;4;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;9;5; ; ; ;2;2;2;327;10; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;66;1;9;1;2024;1;1;1;30;1;1;1;6;2;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;8;6;8;7;7;4;8;0;1; ; ;3;0;0;7;3;0;0;6; ;2;12;1;4;8500000;5; ;8500000;6; ; ; ; ;6; ; ; ; ;6; ; ;1;300000;3; ; ;1;6;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;7;3;8;40;40;40;1;1;1;423;16;1;8500000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;66;1;9;1;2024;1;1;2;31;2;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;5;0;4;7;6;6;0;1; ; ;2;0;0;1;2;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;2;8;28;28;28;1;1;1;423;17;2;6000000;0;0;0;0;0;0;0;0;0;0;0;0;0
14;66;1;9;1;2024;1;1;3;86;9;6;4;6;2;6;6;6; ; ;6;6; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;423;12; ;0;0;0;0;1200000;0;0;0;0;0;0;0;0;0
